1,Alappuzha,Thycattussery,Panchyath,9.772134514,76.34374059,74,
1,Alappuzha,Vallikunnam,Panchyath,9.130571294,76.57010745,75,
1,Alappuzha,Vayalar‍,Panchyath,9.713978307,76.3376481,76,
1,Alappuzha,Veeyapuram,Panchyath,9.336670033,76.46718252,77,
1,Alappuzha,Veliyanad,Panchyath,9.442732748,76.4693927,78,
1,Alappuzha,Venmony,Panchyath,9.246837453,76.61596478,79,
2,Ernakulam,Ernakulam,Corporation,9.983469754,76.28232052,80,TRUE
2,Ernakulam,Aluva,Muncipality,10.10029725,76.35713182,81,
2,Ernakulam,Angamaly,Muncipality,10.19299233,76.38685948,82,
2,Ernakulam,Eloor,Muncipality,10.07507241,76.2932253,83,
2,Ernakulam,Kalamassery,Muncipality,10.05497424,76.32192134,84,
2,Ernakulam,Koothattukulam,Muncipality,9.861689649,76.59569807,85,
2,Ernakulam,Kothamangalam,Muncipality,10.06506987,76.61948893,86,
2,Ernakulam,Maradu,Muncipality,9.938571619,76.32701733,87,
2,Ernakulam,Muvattupuzha,Muncipality,9.980257392,76.58018421,88,
2,Ernakulam,Paravur,Muncipality,9.987378,76.57805369,89,
2,Ernakulam,Piravom,Muncipality,9.875798258,76.48771601,90,
2,Ernakulam,Thrikkakara,Muncipality,10.01656829,76.3459799,91,
2,Ernakulam,Trippunithara,Muncipality,9.942213322,76.35049231,92,
2,Ernakulam,Alangad,Panchyath,10.11808432,76.28521887,93,
2,Ernakulam,Amballoor,Panchyath,10.43261026,76.26606318,94,
2,Ernakulam,Arakkuzha,Panchyath,9.978947693,76.5810246,95,
2,Ernakulam,Avoly,Panchyath,9.958736162,76.62478847,96,
2,Ernakulam,Ayavana,Panchyath,9.984153693,76.6381828,97,
2,Ernakulam,Ayyampuzha,Panchyath,10.25307186,76.47665956,98,
2,Ernakulam,Chendamangalam,Panchyath,10.14923995,76.2350433,99,
2,Ernakulam,Chengamanad,Panchyath,10.15356989,76.34027122,100,
2,Ernakulam,Cheranalloor,Panchyath,10.06155346,76.28859222,101,
2,Ernakulam,Chittattukara,Panchyath,10.15246629,76.21417657,102,
2,Ernakulam,Choornikkara,Panchyath,10.08881047,76.34319216,103,
2,Ernakulam,Chottanikara,Panchyath,9.933130093,76.3903266,104,
2,Ernakulam,Edakkattuvayal,Panchyath,9.867241303,76.43766903,105,
2,Ernakulam,Edathala,Panchyath,10.0731012,76.38091772,106,
2,Ernakulam,Elanji,Panchyath,9.830501106,76.5454315,107,
2,Ernakulam,Ezhikkara,Panchyath,10.11498169,76.22743234,108,
2,Ernakulam,Kalady,Panchyath,10.16604945,76.4389324,109,
2,Ernakulam,Kalloorkad,Panchyath,9.943098196,76.64235767,110,
2,Ernakulam,Kanjoor,Panchyath,10.14514363,76.4260697,111,
2,Ernakulam,Karukutty,Panchyath,10.22675485,76.37487644,112,
2,Ernakulam,Karumalloor,Panchyath,10.13034311,76.29327736,113,
2,Ernakulam,Kavalangad,Panchyath,10.05459977,76.69952624,114,
2,Ernakulam,Keerampara,Panchyath,10.09996408,76.65026487,115,
2,Ernakulam,Keezhmad,Panchyath,10.10300612,76.38830422,116,
2,Ernakulam,Kottappady,Panchyath,10.11742357,76.59020711,117,
2,Ernakulam,Kottuvally,Panchyath,10.12152078,76.25486252,118,
2,Ernakulam,Kumbalam,Panchyath,9.895283862,76.31355075,119,
2,Ernakulam,Kunnukara,Panchyath,10.15533965,76.29571836,120,
2,Ernakulam,Kuttampuzha,Panchyath,10.15165446,76.73571065,121,
2,Ernakulam,Maneed,Panchyath,9.905684309,76.45773205,122,
2,Ernakulam,Manjalloor,Panchyath,9.965331826,76.66464691,123,
2,Ernakulam,Manjapra,Panchyath,10.21430739,76.45228754,124,
2,Ernakulam,Marady,Panchyath,9.955870925,76.55994584,125,
2,Ernakulam,Mookkannoor,Panchyath,10.21842593,76.41236045,126,
2,Ernakulam,Mulanthuruthy,Panchyath,9.900942332,76.39050223,127,
2,Ernakulam,Malayattoor Neeleeswaram,Panchyath,10.18578457,76.47557995,128,
2,Ernakulam,Nedumbassery,Panchyath,10.16238098,76.36929897,129,
2,Ernakulam,Nellikkuzhi,Panchyath,10.07759353,76.59028964,130,
2,Ernakulam,Paingottoor,Panchyath,10.0068412,76.71035374,131,
2,Ernakulam,Paipra,Panchyath,10.01982043,76.56166491,132,
2,Ernakulam,Palakuzha,Panchyath,9.881165471,76.605767,133,
2,Ernakulam,Pallarimangalam,Panchyath,10.03038085,76.6821419,134,
2,Ernakulam,Pampakuda,Panchyath,9.91952479,76.52111785,135,
2,Ernakulam,Parakkadavu,Panchyath,10.1881722,76.32815736,136,
2,Ernakulam,Pindimana,Panchyath,10.10496665,76.62414372,137,
2,Ernakulam,Pothanicad,Panchyath,10.00614816,76.68075485,138,
2,Ernakulam,Puthenvelikkara,Panchyath,10.18597528,76.24624249,139,
2,Ernakulam,Ramamangalam,Panchyath,9.942660609,76.48162047,140,
2,Ernakulam,Sreemoolanagaram,Panchyath,10.13582393,76.40672129,141,
2,Ernakulam,Thirumaradi,Panchyath,9.888918423,76.55401644,142,
2,Ernakulam,Thuravoor,Panchyath,9.76848962,76.31823538,143,
2,Ernakulam,Udayamperoor,Panchyath,9.914087224,76.3636545,144,
2,Ernakulam,Vadakkekara,Panchyath,10.16399586,76.20800619,145,
2,Ernakulam,Valakom,Panchyath,9.98109826,76.52039895,146,
2,Ernakulam,Varapetty,Panchyath,10.00850166,76.60552697,147,
2,Ernakulam,Varappuzha,Panchyath,10.07885573,76.27466647,148,
3,Idukki,Idukki,Municipality,9.866600144,76.97337783,149,TRUE
3,Idukki,Thodupuzha,Municipality,9.897722553,76.71542563,150,
3,Idukki,Kattapana,Municipality,9.755851373,77.1154175,151,
3,Idukki,Adimaly,Panchyath,10.01516895,76.9532187,152,
3,Idukki,Alakode,Panchyath,9.882505063,76.76500674,153,
3,Idukki,Arakulam,Panchyath,9.792045866,76.85222983,154,
3,Idukki,Ayyappancoil,Panchyath,9.691354249,77.03837228,155,
3,Idukki,Bisonvalley,Panchyath,10.00636602,77.11009475,156,
3,Idukki,Chakkupallam,Panchyath,9.664658142,77.15808525,157,
3,Idukki,Chinnakanal,Panchyath,10.03729041,77.17798798,158,
3,Idukki,Devikulam,Panchyath,10.05647552,77.11973053,159,
3,Idukki,Edamalakudy,Panchyath,10.19917191,76.95951465,160,
3,Idukki,Edavetty,Panchyath,9.892164241,76.74585477,161,
3,Idukki,Elappara,Panchyath,9.634349114,76.9792579,162,
3,Idukki,Erattayar,Panchyath,9.798827382,77.10659893,163,
3,Idukki,Idukki Kanjikuzhy,Panchyath,9.948872268,76.93117702,164,
3,Idukki,Kamakshy,Panchyath,9.832356536,77.04690996,165,
3,Idukki,Kanchiyar,Panchyath,9.738350267,77.06242115,166,
3,Idukki,Kanthalloor,Panchyath,10.21303192,77.1973818,167,
3,Idukki,Karimannoor,Panchyath,9.917672766,76.78164896,168,
3,Idukki,Karimkunnam,Panchyath,9.8528058,76.68671603,169,
3,Idukki,Karunapuram,Panchyath,9.760431142,77.22057289,170,
3,Idukki,Kodikulam,Panchyath,9.966094474,76.74333567,171,
3,Idukki,Kokkayar,Panchyath,9.57544839,76.89543473,172,
3,Idukki,Konnathady,Panchyath,9.950214825,77.0434085,173,
3,Idukki,Kudayathoor,Panchyath,9.826512072,76.79009775,174,
3,Idukki,Kumaramangalam,Panchyath,9.936088004,76.70826869,175,
3,Idukki,Kumily,Panchyath,9.606159961,77.1667965,176,
3,Idukki,Manakkad,Panchyath,9.906341074,76.65709464,177,
3,Idukki,Mankulam,Panchyath,10.12008983,76.92765768,178,
3,Idukki,Marayoor,Panchyath,10.27625999,77.16206779,179,
3,Idukki,Mariyapuram,Panchyath,9.857821477,77.01322131,180,
3,Idukki,Munnar,Panchyath,10.08425112,77.06379145,181,
3,Idukki,Muttom,Panchyath,9.840776222,76.74207685,182,
3,Idukki,Nedumkandam,Panchyath,9.838034691,77.15436688,183,
3,Idukki,Pallivasal,Panchyath,10.041597,77.03591013,184,
3,Idukki,Pampadumpara,Panchyath,9.795217531,77.15920855,185,
3,Idukki,Peermade,Panchyath,9.571677137,76.99534494,186,
3,Idukki,Peruvanthanam,Panchyath,9.553163355,76.92601187,187,
3,Idukki,Purapuzha,Panchyath,9.869654847,76.66339154,188,
3,Idukki,Rajakad,Panchyath,9.963661618,77.09810299,189,
3,Idukki,Rajakumary,Panchyath,9.977863177,77.15889197,190,
3,Idukki,Santhanpara,Panchyath,9.964813734,77.215873,191,
3,Idukki,Senapathy,Panchyath,9.950199351,77.17981336,192,
3,Idukki,Udumbanchola,Panchyath,9.900037227,77.17754471,193,
3,Idukki,Udumbannoor,Panchyath,9.905516776,76.81478738,194,
3,Idukki,Upputhara,Panchyath,9.699319777,77.02077722,195,
3,Idukki,Vandanmedu,Panchyath,9.723136825,77.15449309,196,
3,Idukki,Vandiperiyar,Panchyath,9.572644079,77.09057352,197,
3,Idukki,Vannappuram,Panchyath,9.993651867,76.78818832,198,
3,Idukki,Vathikudy,Panchyath,9.8988333,77.02788395,199,
3,Idukki,Vattavada,Panchyath,10.18488017,77.25837707,200,
3,Idukki,Vazhathope,Panchyath,9.873206635,76.96143333,201,
3,Idukki,Vellathooval,Panchyath,9.976745438,77.02854823,202,
3,Idukki,Velliyamattom,Panchyath,9.848042401,76.82858796,203,
4,Kannur,Kannur,Corporation,11.87137477,75.36851181,204,TRUE
4,Kannur,Anthoor,Municipality,11.98674339,75.37883113,205,
4,Kannur,Iritty,Municipality,11.98893509,75.67705622,206,
4,Kannur,Koothuparambu,Municipality,11.82972327,75.56515556,207,
4,Kannur,Panoor,Municipality,11.75930018,75.57861544,208,
4,Kannur,Payyannur,Municipality,12.10654728,75.20864097,209,
4,Kannur,Sree Kandapuram,Municipality,12.04524285,75.50733139,210,
4,Kannur,Thalassery,Municipality,11.75322845,75.49423356,211,
4,Kannur,Thaliparambu,Municipality,12.03676255,75.35958721,212,
4,Kannur,Alakkode,Panchyath,12.1913783,75.46718186,213,
4,Kannur,Anjarakkandi,Panchyath,11.88097619,75.50750183,214,
4,Kannur,Aralam,Panchyath,11.96001689,75.72548076,215,
4,Kannur,Ayyankunnu,Panchyath,12.03113073,75.74425796,216,
4,Kannur,Azhikode,Panchyath,11.91887793,75.33598254,217,
